region_code;region_name;state_code;state_abbr;state_name;city_code;city_name;gdp_2023_current_prices_thousand_reais;gdp_per_capita_2023_current_reais;gdp_2022_current_prices_thousand_reais;gdp_per_capita_2022_current_reais;gdp_2021_current_prices_thousand_reais;gdp_per_capita_2021_current_reais;gross_value_added_agriculture_2021_current_prices_thousand_reais;gross_value_added_industry_2021_current_prices_thousand_reais;gross_value_added_services_2021_current_prices_thousand_reais;gross_value_added_public_administration_2021_current_prices_thousand_reais;gross_value_added_total_2021_current_prices_thousand_reais;taxes_less_subsidies_2021_current_prices_thousand_reais;main_economic_activity_2021;second_main_economic_activity_2021;third_main_economic_activity_2021;total_school_records;has_any_school_record;approval_rate_publica_medio_todos_1_4;performance_indicator_publica_medio_todos_1_4;saeb_math_score_publica_medio_todos_1_4;saeb_portuguese_score_publica_medio_todos_1_4;saeb_standardized_average_score_publica_medio_todos_1_4;ideb_publica_medio_todos_1_4;ideb_projection_publica_medio_todos_1_4;approval_rate_estadual_medio_todos_1_4;performance_indicator_estadual_medio_todos_1_4;saeb_math_score_estadual_medio_todos_1_4;saeb_portuguese_score_estadual_medio_todos_1_4;saeb_standardized_average_score_estadual_medio_todos_1_4;ideb_estadual_medio_todos_1_4;ideb_projection_estadual_medio_todos_1_4;approval_rate_municipal_fundamental_finais_6_9;performance_indicator_municipal_fundamental_finais_6_9;saeb_math_score_municipal_fundamental_finais_6_9;saeb_portuguese_score_municipal_fundamental_finais_6_9;saeb_standardized_average_score_municipal_fundamental_finais_6_9;ideb_municipal_fundamental_finais_6_9;ideb_projection_municipal_fundamental_finais_6_9;approval_rate_publica_fundamental_finais_6_9;performance_indicator_publica_fundamental_finais_6_9;saeb_math_score_publica_fundamental_finais_6_9;saeb_portuguese_score_publica_fundamental_finais_6_9;saeb_standardized_average_score_publica_fundamental_finais_6_9;ideb_publica_fundamental_finais_6_9;ideb_projection_publica_fundamental_finais_6_9;approval_rate_publica_fundamental_iniciais_1_5;performance_indicator_publica_fundamental_iniciais_1_5;saeb_math_score_publica_fundamental_iniciais_1_5;saeb_portuguese_score_publica_fundamental_iniciais_1_5;saeb_standardized_average_score_publica_fundamental_iniciais_1_5;ideb_publica_fundamental_iniciais_1_5;ideb_projection_publica_fundamental_iniciais_1_5;approval_rate_municipal_fundamental_iniciais_1_5;performance_indicator_municipal_fundamental_iniciais_1_5;saeb_math_score_municipal_fundamental_iniciais_1_5;saeb_portuguese_score_municipal_fundamental_iniciais_1_5;saeb_standardized_average_score_municipal_fundamental_iniciais_1_5;ideb_municipal_fundamental_iniciais_1_5;ideb_projection_municipal_fundamental_iniciais_1_5;approval_rate_estadual_fundamental_finais_6_9;performance_indicator_estadual_fundamental_finais_6_9;saeb_math_score_estadual_fundamental_finais_6_9;saeb_portuguese_score_estadual_fundamental_finais_6_9;saeb_standardized_average_score_estadual_fundamental_finais_6_9;ideb_estadual_fundamental_finais_6_9;ideb_projection_estadual_fundamental_finais_6_9;approval_rate_estadual_fundamental_iniciais_1_5;performance_indicator_estadual_fundamental_iniciais_1_5;saeb_math_score_estadual_fundamental_iniciais_1_5;saeb_portuguese_score_estadual_fundamental_iniciais_1_5;saeb_standardized_average_score_estadual_fundamental_iniciais_1_5;ideb_estadual_fundamental_iniciais_1_5;ideb_projection_estadual_fundamental_iniciais_1_5;approval_rate_federal_fundamental_iniciais_1_5;performance_indicator_federal_fundamental_iniciais_1_5;saeb_math_score_federal_fundamental_iniciais_1_5;saeb_portuguese_score_federal_fundamental_iniciais_1_5;saeb_standardized_average_score_federal_fundamental_iniciais_1_5;ideb_federal_fundamental_iniciais_1_5;ideb_projection_federal_fundamental_iniciais_1_5;approval_rate_federal_medio_todos_1_4;performance_indicator_federal_medio_todos_1_4;saeb_math_score_federal_medio_todos_1_4;saeb_portuguese_score_federal_medio_todos_1_4;saeb_standardized_average_score_federal_medio_todos_1_4;ideb_federal_medio_todos_1_4;ideb_projection_federal_medio_todos_1_4
2;Nordeste;24;RN;Rio Grande do Norte;2413201;Senador Georgino Avelino;114535.687;28176.06;105581.036;25973.19;116485.756;25731.34;65428.798;1753.888;10249.458;31284.747;108716.892;7768.865;Produção florestal, pesca e aquicultura;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;79.1;0.795106;239.22;245.46;3.723897;3.0;;79.1;0.795106;239.22;245.46;3.723897;3.0;;86.8;0.872519;216.31;221.72;3.967167;3.5;;86.8;0.872519;216.31;221.72;3.967167;3.5;;89.3;0.898937;190.15;170.28;4.68887;4.2;;89.3;0.898937;190.15;170.28;4.68887;4.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2413300;Serra de São Bento;84832.526;14875.07;73394.146;12869.39;57409.611;10003.42;1616.837;2754.572;15822.889;34228.117;54422.415;2987.196;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;8;True;81.8;0.828059;229.93;226.39;3.30794;2.7;;81.8;0.828059;229.93;226.39;3.30794;2.7;;88.8;0.891009;268.3;278.48;5.779667;5.1;;86.2;0.860903;234.14;243.28;4.623667;4.0;;94.3;0.945214;198.87;185.79;5.137282;4.9;;96.6;0.955358;206.11;209.57;5.707813;5.5;;83.0;0.853913;220.96;229.71;4.177833;3.6;;82.5;0.817218;190.92;159.72;4.511564;3.7;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2413359;Serra do Mel;685341.006;52352.07;976555.113;74597.44;858720.705;70243.0;45639.534;565336.451;80192.776;80730.995;771899.757;86820.948;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;5;True;;;;;;;;;;;;;;;71.5;0.72288;243.01;240.22;4.7205;3.4;;71.7;0.719634;243.67;244.3;4.7995;3.5;;92.1;0.920243;189.4;174.37;4.74892;4.4;;92.1;0.920243;189.4;174.37;4.74892;4.4;;77.1;0.771;246.04;258.99;5.083833;3.9;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2413409;Serra Negra do Norte;162338.806;21368.8;134899.808;17756.98;118874.306;14666.79;16409.921;6653.116;41903.762;46063.377;111030.176;7844.13;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;4;True;85.5;0.859696;258.94;253.98;4.128408;3.5;;85.5;0.859696;258.94;253.98;4.128408;3.5;;91.4;0.914536;228.7;230.9;4.326667;4.0;;91.4;0.914536;228.7;230.9;4.326667;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2413508;Serrinha;92367.949;14351.76;81783.076;12707.13;71896.85;11732.51;7661.291;2343.08;15200.286;43900.283;69104.939;2791.911;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;4;True;;;;;;;;;;;;;;;83.8;0.837531;254.69;258.55;5.220667;4.4;;84.3;0.837899;254.69;258.55;5.220667;4.4;;97.3;0.975665;237.32;211.85;6.344879;6.2;;97.3;0.975665;237.32;211.85;6.344879;6.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2413557;Serrinha dos Pintos;64721.869;13891.79;56137.582;12049.28;49786.348;10303.47;2102.138;3051.459;12535.491;29640.141;47329.229;2457.118;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;7;True;73.7;0.73908;270.93;294.02;4.896208;3.6;;73.7;0.73908;270.93;294.02;4.896208;3.6;;83.4;0.819421;249.23;245.64;4.9145;4.0;;83.4;0.819421;249.23;245.64;4.9145;4.0;;97.2;0.969553;197.69;185.88;5.116399;5.0;;95.8;0.95126;187.37;179.57;4.804725;4.6;;;;;;;;;100.0;1.0;214.1;195.91;5.611931;5.6;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2413607;Severiano Melo;96870.433;17654.53;92737.758;16901.36;63098.203;36200.92;8293.322;4555.916;22767.798;21259.246;56876.282;6221.92;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;7;True;88.8;0.892529;251.93;269.73;4.265731;3.8;;88.8;0.892529;251.93;269.73;4.265731;3.8;;87.3;0.880107;256.3;246.25;5.0425;4.4;;90.0;0.899069;252.49;256.13;5.143667;4.6;;95.0;0.938827;212.86;196.23;5.594085;5.3;;95.0;0.938827;212.86;196.23;5.594085;5.3;;97.5;0.957731;245.7;273.75;5.324167;5.1;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2413706;Sítio Novo;64195.135;13793.54;58723.173;12617.79;53783.104;9604.13;3122.001;1613.192;11158.184;36019.676;51913.053;1870.051;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;88.0;0.881293;246.68;253.08;3.942744;3.5;;88.0;0.881293;246.68;253.08;3.942744;3.5;;91.9;0.917208;235.8;244.28;4.668;4.3;;91.9;0.917208;235.8;244.28;4.668;4.3;;99.7;0.996964;191.68;185.62;4.996977;5.0;;99.7;0.996964;191.68;185.62;4.996977;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2413805;Taboleiro Grande;43555.704;18629.47;37504.823;16041.41;32472.004;12460.48;1469.91;1476.74;7700.935;20647.957;31295.542;1176.462;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;78.7;0.782187;269.55;267.41;4.478473;3.5;;78.7;0.782187;269.55;267.41;4.478473;3.5;;94.2;0.940654;236.04;240.77;4.6135;4.3;;94.2;0.940654;236.04;240.77;4.6135;4.3;;100.0;1.0;206.91;205.5;5.64908;5.6;;100.0;1.0;206.91;205.5;5.64908;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2413904;Taipu;184090.867;16117.22;174534.536;15280.56;155197.134;12603.31;38025.714;8996.324;26350.623;71871.407;145244.069;9953.064;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços;4;True;;;;;;;;;;;;;;;;;;;;;;85.0;0.849639;215.98;222.61;3.9765;3.4;;94.2;0.9409;180.37;170.32;4.502956;4.2;;93.7;0.934153;171.93;157.43;4.107523;3.8;;;;;;;;;95.4;0.955658;183.41;174.97;4.645516;4.4;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2414001;Tangará;225000.067;16941.5;213678.016;16089.0;201782.164;12605.08;5255.924;18672.602;64277.377;94105.413;182311.314;19470.849;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;8;True;66.2;0.66704;259.05;276.75;4.470821;3.0;;66.2;0.66704;259.05;276.75;4.470821;3.0;;80.3;0.797505;207.51;217.2;3.745167;3.0;;85.8;0.854096;219.69;224.57;4.071;3.5;;92.9;0.926727;188.11;180.56;4.836847;4.5;;92.5;0.922532;186.18;178.73;4.766743;4.4;;94.8;0.945034;239.4;236.49;4.598167;4.3;;94.4;0.942871;192.65;184.86;5.00167;4.7;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2414100;Tenente Ananias;142794.667;13914.9;128347.034;12507.02;113585.861;10398.78;5346.216;4533.895;32516.933;65178.33;107575.374;6010.487;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;;;;;;;;;;;;;;;87.9;0.877523;249.68;257.48;5.119333;4.5;;88.0;0.876724;242.06;249.86;4.865333;4.3;;97.5;0.975954;222.95;214.3;6.115187;6.0;;97.0;0.97002;220.07;212.11;6.020407;5.8;;88.2;0.882604;236.57;244.36;4.682167;4.1;;100.0;1.0;232.5;221.56;6.429439;6.4;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2414159;Tenente Laurentino Cruz;120492.659;20453.69;117559.762;19955.82;107283.971;17630.89;8970.703;21189.766;26124.272;43469.973;99754.713;7529.258;Administração, defesa, educação e saúde públicas e seguridade social;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Demais serviços;6;True;86.9;0.875305;265.23;259.05;4.292649;3.8;;86.9;0.875305;265.23;259.05;4.292649;3.8;;93.3;0.932032;244.41;252.21;4.943667;4.6;;93.3;0.932032;244.41;252.21;4.943667;4.6;;97.6;0.97448;190.26;186.28;4.981878;4.9;;97.6;0.97448;190.26;186.28;4.981878;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2414209;Tibau do Sul;576214.691;34037.14;578303.647;34160.53;415828.65;28299.21;19197.685;34868.488;228062.309;99757.38;381885.862;33942.788;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;4;True;;;;;;;;;;;;;;;78.0;0.781502;247.09;245.88;4.882833;3.8;;77.8;0.778807;247.09;245.88;4.882833;3.8;;89.7;0.887889;202.55;186.83;5.22642;4.6;;89.7;0.887889;202.55;186.83;5.22642;4.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2414308;Timbaúba dos Batistas;47341.24;20162.37;44946.817;19142.6;43617.334;17971.71;10870.147;1281.349;8684.31;20312.083;41147.888;2469.445;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços;6;True;81.7;0.834606;245.9;250.73;3.896609;3.3;;81.7;0.834606;245.9;250.73;3.896609;3.3;;79.8;0.808193;231.92;242.44;4.572667;3.7;;79.8;0.808193;231.92;242.44;4.572667;3.7;;89.9;0.907992;188.2;179.0;4.810201;4.4;;89.9;0.907992;188.2;179.0;4.810201;4.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2414407;Touros;1015670.245;30745.28;979897.517;29662.4;814837.827;24167.69;99515.335;286754.095;173527.307;207128.296;766925.033;47912.795;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;7;True;76.8;0.779965;246.31;252.54;3.929463;3.1;;76.8;0.779965;246.31;252.54;3.929463;3.1;;78.1;0.787288;217.44;224.91;4.039167;3.2;;79.3;0.792937;224.02;233.49;4.291833;3.4;;89.4;0.891801;193.0;183.77;4.988532;4.4;;88.6;0.883331;191.64;182.24;4.934759;4.4;;;;;;;;;97.1;0.978179;196.27;187.45;5.117845;5.0;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2414456;Triunfo Potiguar;55944.374;16571.2;52838.743;15735.18;45829.479;14344.12;4593.986;1788.599;10042.515;27621.433;44046.534;1782.945;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Produção florestal, pesca e aquicultura;7;True;67.2;0.664104;257.74;269.73;4.347332;2.9;;67.2;0.664104;257.74;269.73;4.347332;2.9;;74.6;0.749769;204.48;214.21;3.644833;2.7;;77.9;0.775133;228.19;238.15;4.439;3.4;;95.2;0.955104;174.62;179.49;4.55995;4.4;;;;;;;;;83.6;0.825278;240.45;250.53;4.849667;4.0;;95.2;0.95606;174.62;179.49;4.55995;4.4;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2414506;Umarizal;167072.025;16577.89;167033.623;16574.08;151205.386;14421.11;8624.487;5764.002;61440.549;62538.192;138367.231;12838.155;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;8;True;78.0;0.790864;287.87;288.16;5.046405;4.0;;78.0;0.790864;287.87;288.16;5.046405;4.0;;81.0;0.816678;248.3;247.15;4.924167;4.0;;82.2;0.819694;235.3;240.92;4.603667;3.8;;96.6;0.968704;207.07;195.09;5.462861;5.3;;97.2;0.972617;199.52;191.59;5.255141;5.1;;83.0;0.814246;231.77;239.22;4.5165;3.7;;95.4;0.957518;219.32;200.75;5.799549;5.6;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2414605;Upanema;370219.693;27268.15;330522.859;24353.29;214152.413;14337.04;13530.456;40967.751;55722.982;91275.292;201496.481;12655.932;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Indústrias extrativas;8;True;78.0;0.784111;269.32;264.3;4.428685;3.5;;78.0;0.784111;269.32;264.3;4.428685;3.5;;79.0;0.797473;242.11;249.1;4.8535;3.9;;79.8;0.800371;250.62;249.74;5.006;4.0;;94.2;0.943991;191.05;186.5;5.000954;4.7;;94.3;0.94489;190.93;185.87;4.98721;4.7;;82.2;0.80501;262.54;250.64;5.219667;4.2;;93.7;0.935263;191.34;187.99;5.033579;4.7;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2414704;Várzea;72802.708;13912.23;65328.033;12483.86;56555.177;10228.83;2198.641;2189.909;14541.974;35560.883;54491.407;2063.771;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;85.0;0.857035;253.43;263.13;4.187996;3.6;;85.0;0.857035;253.43;263.13;4.187996;3.6;;85.6;0.868387;213.17;220.99;3.902667;3.4;;86.7;0.870986;219.04;225.21;4.070833;3.5;;90.3;0.877958;180.06;168.45;4.46304;3.9;;90.3;0.877958;180.06;168.45;4.46304;3.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2414753;Venha-Ver;47869.532;15882.39;42293.538;14032.36;43201.82;10208.37;2095.645;1031.713;8432.218;30310.995;41870.571;1331.249;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;87.1;0.884825;287.04;288.79;5.044178;4.5;;87.1;0.884825;287.04;288.79;5.044178;4.5;;73.6;0.742714;260.73;262.74;5.391167;4.0;;73.6;0.742714;260.73;262.74;5.391167;4.0;;93.4;0.940196;195.31;183.13;5.020979;4.7;;93.4;0.940196;195.31;183.13;5.020979;4.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2414803;Vera Cruz;167326.015;15586.96;149591.111;14011.91;133469.11;10436.24;8132.847;6327.992;34880.453;75508.029;124849.32;8619.789;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;4;True;;;;;;;;;;;;;;;86.1;0.864859;251.6;258.36;5.166;4.5;;85.3;0.854631;251.6;258.36;5.166;4.4;;97.7;0.978249;201.98;193.39;5.334815;5.2;;97.7;0.978249;201.98;193.39;5.334815;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2414902;Viçosa;29716.758;16309.97;25574.834;14036.68;23238.192;13424.72;1075.359;879.295;5477.018;14892.356;22324.028;914.164;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;75.0;0.769902;262.87;271.92;4.452167;3.4;;75.0;0.769902;262.87;271.92;4.452167;3.4;;88.4;0.878259;262.27;263.92;5.4365;4.8;;88.4;0.878259;262.27;263.92;5.4365;4.8;;96.4;0.958834;209.34;200.36;5.602;5.4;;96.4;0.958834;209.34;200.36;5.602;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2415008;Vila Flor;49863.018;15709.84;47193.778;14868.87;44402.939;13802.59;5806.717;1976.453;9615.615;24949.599;42348.384;2054.555;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Produção florestal, pesca e aquicultura;5;True;81.0;0.814097;239.86;252.51;3.838424;3.1;;81.0;0.814097;239.86;252.51;3.838424;3.1;;;;;;;;;74.9;0.74331;218.8;223.46;4.037667;3.0;;96.0;0.958038;180.07;165.48;4.40923;4.2;;96.0;0.958038;180.07;165.48;4.40923;4.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
