region_code;region_name;state_code;state_abbr;state_name;city_code;city_name;gdp_2023_current_prices_thousand_reais;gdp_per_capita_2023_current_reais;gdp_2022_current_prices_thousand_reais;gdp_per_capita_2022_current_reais;gdp_2021_current_prices_thousand_reais;gdp_per_capita_2021_current_reais;gross_value_added_agriculture_2021_current_prices_thousand_reais;gross_value_added_industry_2021_current_prices_thousand_reais;gross_value_added_services_2021_current_prices_thousand_reais;gross_value_added_public_administration_2021_current_prices_thousand_reais;gross_value_added_total_2021_current_prices_thousand_reais;taxes_less_subsidies_2021_current_prices_thousand_reais;main_economic_activity_2021;second_main_economic_activity_2021;third_main_economic_activity_2021;total_school_records;has_any_school_record;approval_rate_publica_medio_todos_1_4;performance_indicator_publica_medio_todos_1_4;saeb_math_score_publica_medio_todos_1_4;saeb_portuguese_score_publica_medio_todos_1_4;saeb_standardized_average_score_publica_medio_todos_1_4;ideb_publica_medio_todos_1_4;ideb_projection_publica_medio_todos_1_4;approval_rate_estadual_medio_todos_1_4;performance_indicator_estadual_medio_todos_1_4;saeb_math_score_estadual_medio_todos_1_4;saeb_portuguese_score_estadual_medio_todos_1_4;saeb_standardized_average_score_estadual_medio_todos_1_4;ideb_estadual_medio_todos_1_4;ideb_projection_estadual_medio_todos_1_4;approval_rate_estadual_fundamental_finais_6_9;performance_indicator_estadual_fundamental_finais_6_9;saeb_math_score_estadual_fundamental_finais_6_9;saeb_portuguese_score_estadual_fundamental_finais_6_9;saeb_standardized_average_score_estadual_fundamental_finais_6_9;ideb_estadual_fundamental_finais_6_9;ideb_projection_estadual_fundamental_finais_6_9;approval_rate_publica_fundamental_finais_6_9;performance_indicator_publica_fundamental_finais_6_9;saeb_math_score_publica_fundamental_finais_6_9;saeb_portuguese_score_publica_fundamental_finais_6_9;saeb_standardized_average_score_publica_fundamental_finais_6_9;ideb_publica_fundamental_finais_6_9;ideb_projection_publica_fundamental_finais_6_9;approval_rate_municipal_fundamental_iniciais_1_5;performance_indicator_municipal_fundamental_iniciais_1_5;saeb_math_score_municipal_fundamental_iniciais_1_5;saeb_portuguese_score_municipal_fundamental_iniciais_1_5;saeb_standardized_average_score_municipal_fundamental_iniciais_1_5;ideb_municipal_fundamental_iniciais_1_5;ideb_projection_municipal_fundamental_iniciais_1_5;approval_rate_publica_fundamental_iniciais_1_5;performance_indicator_publica_fundamental_iniciais_1_5;saeb_math_score_publica_fundamental_iniciais_1_5;saeb_portuguese_score_publica_fundamental_iniciais_1_5;saeb_standardized_average_score_publica_fundamental_iniciais_1_5;ideb_publica_fundamental_iniciais_1_5;ideb_projection_publica_fundamental_iniciais_1_5;approval_rate_federal_medio_todos_1_4;performance_indicator_federal_medio_todos_1_4;saeb_math_score_federal_medio_todos_1_4;saeb_portuguese_score_federal_medio_todos_1_4;saeb_standardized_average_score_federal_medio_todos_1_4;ideb_federal_medio_todos_1_4;ideb_projection_federal_medio_todos_1_4;approval_rate_municipal_fundamental_finais_6_9;performance_indicator_municipal_fundamental_finais_6_9;saeb_math_score_municipal_fundamental_finais_6_9;saeb_portuguese_score_municipal_fundamental_finais_6_9;saeb_standardized_average_score_municipal_fundamental_finais_6_9;ideb_municipal_fundamental_finais_6_9;ideb_projection_municipal_fundamental_finais_6_9;approval_rate_federal_fundamental_finais_6_9;performance_indicator_federal_fundamental_finais_6_9;saeb_math_score_federal_fundamental_finais_6_9;saeb_portuguese_score_federal_fundamental_finais_6_9;saeb_standardized_average_score_federal_fundamental_finais_6_9;ideb_federal_fundamental_finais_6_9;ideb_projection_federal_fundamental_finais_6_9;approval_rate_estadual_fundamental_iniciais_1_5;performance_indicator_estadual_fundamental_iniciais_1_5;saeb_math_score_estadual_fundamental_iniciais_1_5;saeb_portuguese_score_estadual_fundamental_iniciais_1_5;saeb_standardized_average_score_estadual_fundamental_iniciais_1_5;ideb_estadual_fundamental_iniciais_1_5;ideb_projection_estadual_fundamental_iniciais_1_5
4;Sul;41;PR;Paraná;4107124;Diamante do Sul;85753.794;27043.14;71943.583;22687.98;74735.85;21923.1;36853.019;2358.825;12163.413;20947.592;72322.849;2413.001;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;98.3;0.983827;267.44;274.34;4.55258;4.5;;98.3;0.983827;267.44;274.34;4.55258;4.5;;98.9;0.989644;272.84;256.33;5.486167;5.4;;98.9;0.989644;272.84;256.33;5.486167;5.4;;96.6;0.966946;254.94;240.81;7.207684;7.0;;96.6;0.966946;254.94;240.81;7.207684;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4107157;Diamante D'Oeste;134492.64;29513.42;115173.13;25273.89;128031.058;24252.9;60104.868;4584.99;26298.328;30495.889;121484.075;6546.983;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;100.0;1.0;269.21;272.03;4.542859;4.5;;100.0;1.0;269.21;272.03;4.542859;4.5;;100.0;1.0;269.06;265.29;5.5725;5.6;;100.0;1.0;269.06;265.29;5.5725;5.6;;98.4;0.982513;246.07;227.68;6.799681;6.7;;98.4;0.981908;246.07;227.68;6.799681;6.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4107207;Dois Vizinhos;2609172.747;58150.9;2211267.575;49282.75;2026447.426;48919.65;330582.384;431388.352;844655.34;218079.146;1824705.222;201742.204;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;6;True;94.9;0.959935;282.73;283.12;4.898765;4.7;;94.9;0.959935;282.73;283.12;4.898765;4.7;;99.0;0.990746;279.76;272.47;5.8705;5.8;;99.0;0.990746;279.76;272.47;5.8705;5.8;;100.0;0.999599;265.93;247.54;7.53978;7.5;;100.0;0.999599;265.93;247.54;7.53978;7.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4107256;Douradina;859149.606;93783.39;737484.146;80502.58;841228.334;93594.61;39083.22;92462.113;270793.561;49562.347;451901.241;389327.092;Comércio e reparação de veículos automotores e motocicletas;Demais serviços;Indústrias de transformação;6;True;100.0;1.0;276.49;284.42;4.830585;4.8;;100.0;1.0;276.49;284.42;4.830585;4.8;;100.0;1.0;271.34;272.69;5.733833;5.7;;100.0;1.0;271.34;272.69;5.733833;5.7;;99.4;0.994338;237.21;220.66;6.502961;6.5;;99.4;0.994338;237.21;220.66;6.502961;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4107306;Doutor Camargo;242635.313;38349.19;182585.454;28858.14;200365.462;33466.76;62422.581;13782.846;75280.556;33019.452;184505.435;15860.027;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;100.0;1.0;267.3;287.94;4.754207;4.8;;100.0;1.0;267.3;287.94;4.754207;4.8;;99.1;0.990486;268.23;278.14;5.772833;5.7;;99.1;0.990486;268.23;278.14;5.772833;5.7;;97.4;0.974027;242.66;233.36;6.837878;6.7;;97.4;0.974027;242.66;233.36;6.837878;6.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4107405;Enéas Marques;389459.999;64920.82;320674.313;53454.63;311320.716;52712.62;123923.119;43044.611;71151.267;34740.88;272859.876;38460.84;Pecuária, inclusive apoio à pecuária;Demais serviços;Indústrias de transformação;6;True;94.3;0.938813;289.74;292.42;5.136441;4.8;;94.3;0.938813;289.74;292.42;5.136441;4.8;;95.8;0.956596;289.85;274.02;6.0645;5.8;;95.8;0.956596;289.85;274.02;6.0645;5.8;;100.0;1.0;244.03;218.17;6.587841;6.6;;100.0;1.0;244.03;218.17;6.587841;6.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4107504;Engenheiro Beltrão;698650.245;56098.46;461166.056;37029.55;566606.447;40582.04;221541.278;38039.829;193412.189;72054.567;525047.863;41558.584;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;99.7;0.996982;270.04;277.14;4.631013;4.6;;99.7;0.996982;270.04;277.14;4.631013;4.6;;100.0;1.0;262.03;262.97;5.416667;5.4;;100.0;1.0;262.03;262.97;5.416667;5.4;;97.9;0.979818;232.97;221.45;6.436409;6.3;;97.9;0.979818;232.97;221.45;6.436409;6.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4107520;Esperança Nova;75224.394;40683.83;65714.482;35540.55;65235.789;39948.43;31789.758;4323.749;11499.178;14878.984;62491.669;2744.121;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;100.0;1.0;262.93;268.73;4.405256;4.4;;100.0;1.0;262.93;268.73;4.405256;4.4;;100.0;1.0;253.98;234.12;4.801667;4.8;;100.0;1.0;253.98;234.12;4.801667;4.8;;95.9;0.95984;233.75;215.06;6.335112;6.1;;95.9;0.95984;233.75;215.06;6.335112;6.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4107538;Entre Rios do Oeste;420777.808;91973.29;384483.891;84040.19;313142.57;67328.01;90826.238;39232.836;113788.681;40828.496;284676.251;28466.319;Demais serviços;Pecuária, inclusive apoio à pecuária;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;96.0;0.963135;311.72;294.1;5.470299;5.3;;96.0;0.963135;311.72;294.1;5.470299;5.3;;98.6;0.985522;277.29;257.99;5.588;5.5;;98.6;0.985522;277.29;257.99;5.588;5.5;;99.3;0.994898;255.7;234.34;7.104551;7.1;;99.3;0.994898;255.7;234.34;7.104551;7.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4107546;Espigão Alto do Iguaçu;201751.523;42057.85;204708.618;42674.3;162811.235;40907.35;86311.51;11581.347;30028.981;26589.99;154511.828;8299.406;Agricultura, inclusive apoio à agricultura e a pós colheita;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;6;True;98.8;0.986913;277.43;289.75;4.923578;4.9;;98.8;0.986913;277.43;289.75;4.923578;4.9;;96.3;0.961116;278.83;267.65;5.774667;5.6;;96.3;0.961116;278.83;267.65;5.774667;5.6;;95.8;0.95814;225.89;221.35;6.299476;6.0;;96.0;0.960207;225.89;221.35;6.299476;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4107553;Farol;255636.46;84118.61;162504.66;53473.07;215732.124;72030.76;129271.158;7229.814;45365.443;22262.462;204128.877;11603.247;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;93.1;0.920535;292.71;293.91;5.20046;4.8;;93.1;0.920535;292.71;293.91;5.20046;4.8;;96.5;0.965204;281.02;274.04;5.917667;5.7;;96.5;0.965204;281.02;274.04;5.917667;5.7;;97.1;0.972686;228.82;212.39;6.192483;6.0;;97.1;0.972686;228.82;212.39;6.192483;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4107603;Faxinal;625078.517;38140.13;594324.96;36263.65;500121.583;28777.35;128252.311;35225.763;206848.082;87999.742;458325.898;41795.685;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;6;True;99.4;0.995475;260.5;263.04;4.285947;4.3;;99.4;0.995475;260.5;263.04;4.285947;4.3;;100.0;1.0;265.88;264.97;5.514167;5.5;;100.0;1.0;265.88;264.97;5.514167;5.5;;98.9;0.988105;230.17;222.17;6.396065;6.3;;98.9;0.988105;230.17;222.17;6.396065;6.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4107652;Fazenda Rio Grande;4139460.922;27805.32;4053190.038;27225.82;3322418.468;32023.31;37785.572;830522.343;1231704.021;516956.63;2616968.566;705449.902;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;6;True;97.6;0.980454;273.48;284.72;4.792801;4.7;;97.6;0.980454;273.48;284.72;4.792801;4.7;;97.0;0.96944;258.42;260.42;5.314;5.2;;97.0;0.96944;258.42;260.42;5.314;5.2;;99.4;0.994195;224.13;214.96;6.149706;6.1;;99.4;0.994195;224.13;214.96;6.149706;6.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4107702;Fênix;243623.571;54234.99;157893.829;35150.01;212862.115;44964.54;102352.852;7988.34;61015.668;28453.48;199810.339;13051.776;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;99.2;0.992901;270.89;280.0;4.685766;4.7;;99.2;0.992901;270.89;280.0;4.685766;4.7;;100.0;1.0;269.33;270.59;5.665333;5.7;;100.0;1.0;269.33;270.59;5.665333;5.7;;100.0;1.0;219.11;205.19;5.876269;5.9;;100.0;1.0;219.11;205.19;5.876269;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4107736;Fernandes Pinheiro;323922.046;51786.1;275670.026;44071.95;253837.763;45646.06;149898.82;14573.823;42747.463;34687.743;241907.85;11929.913;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;98.8;0.987253;289.79;292.16;5.133251;5.1;;98.8;0.987253;289.79;292.16;5.133251;5.1;;100.0;1.0;275.06;260.62;5.594667;5.6;;100.0;1.0;275.06;260.62;5.594667;5.6;;99.0;0.989414;241.28;223.36;6.629724;6.6;;99.0;0.989414;241.28;223.36;6.629724;6.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4107751;Figueira;191681.526;23775.93;169826.903;21065.11;161491.752;21179.25;26926.766;27218.76;54268.97;40155.218;148569.713;12922.039;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;100.0;1.0;266.41;281.15;4.64006;4.6;;100.0;1.0;266.41;281.15;4.64006;4.6;;100.0;1.0;259.71;263.05;5.379333;5.4;;100.0;1.0;259.71;263.05;5.379333;5.4;;96.6;0.964185;237.44;224.27;6.572987;6.3;;96.6;0.964185;237.44;224.27;6.572987;6.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4107801;Floraí;310640.443;64824.8;267764.15;55877.33;239257.249;48998.0;96022.984;24891.691;71813.508;28932.939;221661.122;17596.127;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;97.5;0.976622;275.61;287.11;4.858495;4.7;;97.5;0.976622;275.61;287.11;4.858495;4.7;;100.0;1.0;297.79;288.18;6.432833;6.4;;100.0;1.0;297.79;288.18;6.432833;6.4;;95.3;0.947698;292.8;262.37;8.322203;7.9;;95.3;0.947698;292.8;262.37;8.322203;7.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4107850;Flor da Serra do Sul;206356.743;47286.15;176425.578;40427.49;182642.865;39852.25;84792.073;7903.81;48376.189;29444.077;170516.15;12126.715;Agricultura, inclusive apoio à agricultura e a pós colheita;Pecuária, inclusive apoio à pecuária;Demais serviços;6;True;96.9;0.967354;299.62;293.6;5.29287;5.1;;96.9;0.967354;299.62;293.6;5.29287;5.1;;100.0;1.0;281.05;267.18;5.803833;5.8;;100.0;1.0;281.05;267.18;5.803833;5.8;;99.7;0.997373;274.96;248.37;7.727199;7.7;;99.7;0.997373;274.96;248.37;7.727199;7.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4107900;Floresta;364240.154;34828.85;277087.739;26495.29;271124.032;39145.83;78021.916;25314.728;104605.383;39516.46;247458.486;23665.546;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;100.0;1.0;277.34;284.79;4.848062;4.8;;100.0;1.0;277.34;284.79;4.848062;4.8;;99.2;0.991204;261.4;263.42;5.413667;5.4;;99.2;0.991204;261.4;263.42;5.413667;5.4;;100.0;1.0;240.37;226.42;6.667994;6.7;;100.0;1.0;240.37;226.42;6.667994;6.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4108007;Florestópolis;623832.373;54502.22;471672.388;41208.49;400284.885;38637.54;78722.846;114180.535;121173.234;57224.202;371300.817;28984.068;Demais serviços;Indústrias de transformação;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;98.8;0.988925;255.86;268.02;4.295329;4.2;;98.8;0.988925;255.86;268.02;4.295329;4.2;;100.0;1.0;236.54;248.48;4.750333;4.8;;100.0;1.0;236.54;248.48;4.750333;4.8;;98.2;0.982367;233.77;221.91;6.46004;6.3;;98.3;0.982986;233.77;221.91;6.46004;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4108106;Flórida;101261.114;38182.92;82612.199;31150.9;80572.574;29742.55;25785.503;6936.443;23531.589;20136.08;76389.615;4182.959;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;0;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4108205;Formosa do Oeste;405548.522;53117.03;416851.124;54597.4;370767.205;58434.55;175491.721;15490.105;114234.698;36591.365;341807.89;28959.315;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;100.0;1.0;275.41;278.31;4.72395;4.7;;100.0;1.0;275.41;278.31;4.72395;4.7;;99.7;0.996973;267.18;267.53;5.5785;5.6;;99.7;0.996973;267.18;267.53;5.5785;5.6;;100.0;1.0;223.64;212.66;6.098537;6.1;;100.0;1.0;223.64;212.66;6.098537;6.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4108304;Foz do Iguaçu;16973250.994;59468.67;17479951.713;61243.98;18969029.436;73531.64;121178.172;11498565.291;4875584.188;1525284.728;18020612.379;948417.058;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;94.4;0.946551;283.75;290.87;5.029108;4.8;;94.6;0.947537;280.64;288.3;4.946956;4.7;;98.9;0.98899;269.17;270.46;5.6605;5.6;;98.9;0.98899;269.17;270.46;5.6605;5.6;;98.4;0.983822;266.7;243.33;7.477929;7.4;;98.4;0.983822;266.7;243.33;7.477929;7.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4108320;Francisco Alves;254090.328;31307.33;205654.213;25339.36;290544.096;48896.68;144205.533;11516.212;80856.648;34136.753;270715.146;19828.95;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;98.3;0.982044;275.8;276.71;4.705475;4.6;;98.3;0.982044;275.8;276.71;4.705475;4.6;;99.4;0.99447;271.1;263.56;5.577667;5.5;;99.4;0.99447;271.1;263.56;5.577667;5.5;;90.2;0.900555;221.71;210.86;6.028978;5.4;;90.2;0.900555;221.71;210.86;6.028978;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4108403;Francisco Beltrão;4525403.384;46814.84;3970335.908;41072.72;3694538.715;39595.09;335288.644;701817.123;1762589.537;463783.268;3263478.572;431060.142;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Administração, defesa, educação e saúde públicas e seguridade social;6;True;96.4;0.966584;287.47;291.48;5.090487;4.9;;96.4;0.966584;287.47;291.48;5.090487;4.9;;98.4;0.983987;273.25;271.8;5.750833;5.7;;98.3;0.983234;273.25;271.8;5.750833;5.7;;99.1;0.991696;248.02;233.47;6.942168;6.9;;99.1;0.991696;248.02;233.47;6.942168;6.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4108452;Foz do Jordão;187782.428;38120.67;175861.709;35700.71;184044.064;41210.05;94877.724;21446.36;31255.61;29364.045;176943.74;7100.324;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;95.0;0.950426;277.33;283.86;4.834;4.6;;95.0;0.950426;277.33;283.86;4.834;4.6;;99.5;0.995695;263.16;266.87;5.5005;5.5;;99.5;0.995695;263.16;266.87;5.5005;5.5;;91.0;0.912321;238.87;228.38;6.675004;6.1;;91.0;0.912321;238.87;228.38;6.675004;6.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4108502;General Carneiro;437293.913;39531.18;427244.619;38622.73;445472.058;32609.04;231882.485;30733.142;86946.725;68845.768;418408.12;27063.938;Produção florestal, pesca e aquicultura;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;89.6;0.896455;270.23;273.06;4.572604;4.1;;89.6;0.896455;270.23;273.06;4.572604;4.1;;96.3;0.962888;241.56;243.71;4.7545;4.6;;96.3;0.962888;241.56;243.71;4.7545;4.6;;96.7;0.965816;211.16;206.47;5.747824;5.6;;96.7;0.965816;211.16;206.47;5.747824;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4108551;Godoy Moreira;96133.019;32291.91;81117.593;27248.1;72425.899;25412.6;33704.083;2425.278;14144.618;19562.305;69836.285;2589.613;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;100.0;1.0;278.85;301.94;5.126007;5.1;;100.0;1.0;278.85;301.94;5.126007;5.1;;100.0;1.0;278.24;265.49;5.728833;5.7;;100.0;1.0;278.24;265.49;5.728833;5.7;;100.0;1.0;232.55;222.89;6.454575;6.5;;100.0;1.0;232.55;222.89;6.454575;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4108601;Goioerê;1335666.436;46969.32;1118784.79;39342.57;1074370.115;37390.2;223080.593;119038.086;476624.043;146971.169;965713.891;108656.223;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;Comércio e reparação de veículos automotores e motocicletas;6;True;92.1;0.936062;280.33;283.11;4.864907;4.6;;91.0;0.928481;272.1;270.24;4.556652;4.2;;98.4;0.984441;268.55;270.5;5.650833;5.6;;98.4;0.984441;268.55;270.5;5.650833;5.6;;95.1;0.954128;232.37;221.6;6.427686;6.1;;95.1;0.954128;232.37;221.6;6.427686;6.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4108650;Goioxim;308612.143;47001.54;348141.0;53021.78;309145.193;44182.53;186605.835;9454.928;62106.307;34774.121;292941.192;16204.001;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;99.2;0.99163;277.14;281.32;4.793307;4.8;;99.2;0.99163;277.14;281.32;4.793307;4.8;;100.0;1.0;254.12;254.29;5.140167;5.1;;100.0;1.0;254.12;254.29;5.140167;5.1;;99.3;0.992279;289.53;241.43;7.879071;7.8;;99.3;0.992279;289.53;241.43;7.879071;7.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4108700;Grandes Rios;177555.382;31475.87;161294.761;28593.29;172727.618;32111.47;90143.423;6522.604;37211.852;30866.638;164744.517;7983.101;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;99.4;0.993585;290.16;302.34;5.290843;5.3;;99.4;0.993585;290.16;302.34;5.290843;5.3;;100.0;1.0;282.38;270.95;5.888833;5.9;;100.0;1.0;282.38;270.95;5.888833;5.9;;97.2;0.972558;243.44;232.57;6.8384;6.7;;97.2;0.972558;243.44;232.57;6.8384;6.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4108809;Guaíra;1438846.331;44828.06;1165667.23;36317.01;1139934.324;34030.94;230163.027;94240.236;529851.076;176158.417;1030412.757;109521.567;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;6;True;99.3;0.994214;280.09;289.01;4.94986;4.9;;99.3;0.994214;280.09;289.01;4.94986;4.9;;99.8;0.997492;255.52;258.3;5.230333;5.2;;99.8;0.997492;255.52;258.3;5.230333;5.2;;96.3;0.963224;235.31;219.53;6.446156;6.2;;96.4;0.963268;235.31;219.53;6.446156;6.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4108908;Guairaçá;404827.015;61458.48;278167.756;42507.3;273735.642;41256.31;134784.09;21360.72;64651.659;37340.043;258136.513;15599.129;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;100.0;1.0;288.16;291.98;5.107663;5.1;;100.0;1.0;288.16;291.98;5.107663;5.1;;100.0;1.0;262.2;253.7;5.265;5.3;;100.0;1.0;262.2;253.7;5.265;5.3;;98.1;0.981141;245.91;225.49;6.75681;6.6;;98.1;0.981141;245.91;225.49;6.75681;6.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4108957;Guamiranga;357064.021;45451.12;267831.011;34092.54;295065.123;33224.31;177782.535;12827.267;47359.885;43428.501;281398.188;13666.935;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;92.2;0.918007;277.44;274.61;4.697072;4.3;;92.2;0.918007;277.44;274.61;4.697072;4.3;;100.0;1.0;268.58;261.24;5.497;5.5;;100.0;1.0;268.58;261.24;5.497;5.5;;96.7;0.971616;245.58;233.04;6.887785;6.7;;96.7;0.971616;245.58;233.04;6.887785;6.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4109005;Guapirama;228918.643;49485.22;218140.885;47155.4;176952.362;46974.35;88277.463;19731.452;33062.709;26030.612;167102.236;9850.127;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;100.0;1.0;281.61;277.79;4.803244;4.8;;100.0;1.0;281.61;277.79;4.803244;4.8;;100.0;1.0;269.48;247.3;5.279667;5.3;;100.0;1.0;269.48;247.3;5.279667;5.3;;100.0;1.0;265.37;247.0;7.519275;7.5;;100.0;1.0;265.37;247.0;7.519275;7.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4109104;Guaporema;106182.693;48463.12;83635.486;38172.29;78139.324;34899.21;42793.486;2578.157;12351.243;17609.186;75332.072;2807.252;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;6;True;98.2;0.986301;261.9;267.22;4.368184;4.3;;98.2;0.986301;261.9;267.22;4.368184;4.3;;97.9;0.972498;261.63;273.81;5.590667;5.4;;97.9;0.972498;261.63;273.81;5.590667;5.4;;97.6;0.981067;229.22;206.02;6.084298;6.0;;97.6;0.981067;229.22;206.02;6.084298;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
