region_code;region_name;state_code;state_abbr;state_name;city_code;city_name;gdp_2023_current_prices_thousand_reais;gdp_per_capita_2023_current_reais;gdp_2022_current_prices_thousand_reais;gdp_per_capita_2022_current_reais;gdp_2021_current_prices_thousand_reais;gdp_per_capita_2021_current_reais;gross_value_added_agriculture_2021_current_prices_thousand_reais;gross_value_added_industry_2021_current_prices_thousand_reais;gross_value_added_services_2021_current_prices_thousand_reais;gross_value_added_public_administration_2021_current_prices_thousand_reais;gross_value_added_total_2021_current_prices_thousand_reais;taxes_less_subsidies_2021_current_prices_thousand_reais;main_economic_activity_2021;second_main_economic_activity_2021;third_main_economic_activity_2021;total_school_records;has_any_school_record;approval_rate_estadual_fundamental_finais_6_9;performance_indicator_estadual_fundamental_finais_6_9;saeb_math_score_estadual_fundamental_finais_6_9;saeb_portuguese_score_estadual_fundamental_finais_6_9;saeb_standardized_average_score_estadual_fundamental_finais_6_9;ideb_estadual_fundamental_finais_6_9;ideb_projection_estadual_fundamental_finais_6_9;approval_rate_publica_fundamental_finais_6_9;performance_indicator_publica_fundamental_finais_6_9;saeb_math_score_publica_fundamental_finais_6_9;saeb_portuguese_score_publica_fundamental_finais_6_9;saeb_standardized_average_score_publica_fundamental_finais_6_9;ideb_publica_fundamental_finais_6_9;ideb_projection_publica_fundamental_finais_6_9;approval_rate_municipal_fundamental_iniciais_1_5;performance_indicator_municipal_fundamental_iniciais_1_5;saeb_math_score_municipal_fundamental_iniciais_1_5;saeb_portuguese_score_municipal_fundamental_iniciais_1_5;saeb_standardized_average_score_municipal_fundamental_iniciais_1_5;ideb_municipal_fundamental_iniciais_1_5;ideb_projection_municipal_fundamental_iniciais_1_5;approval_rate_publica_fundamental_iniciais_1_5;performance_indicator_publica_fundamental_iniciais_1_5;saeb_math_score_publica_fundamental_iniciais_1_5;saeb_portuguese_score_publica_fundamental_iniciais_1_5;saeb_standardized_average_score_publica_fundamental_iniciais_1_5;ideb_publica_fundamental_iniciais_1_5;ideb_projection_publica_fundamental_iniciais_1_5;approval_rate_estadual_medio_todos_1_4;performance_indicator_estadual_medio_todos_1_4;saeb_math_score_estadual_medio_todos_1_4;saeb_portuguese_score_estadual_medio_todos_1_4;saeb_standardized_average_score_estadual_medio_todos_1_4;ideb_estadual_medio_todos_1_4;ideb_projection_estadual_medio_todos_1_4;approval_rate_publica_medio_todos_1_4;performance_indicator_publica_medio_todos_1_4;saeb_math_score_publica_medio_todos_1_4;saeb_portuguese_score_publica_medio_todos_1_4;saeb_standardized_average_score_publica_medio_todos_1_4;ideb_publica_medio_todos_1_4;ideb_projection_publica_medio_todos_1_4;approval_rate_municipal_fundamental_finais_6_9;performance_indicator_municipal_fundamental_finais_6_9;saeb_math_score_municipal_fundamental_finais_6_9;saeb_portuguese_score_municipal_fundamental_finais_6_9;saeb_standardized_average_score_municipal_fundamental_finais_6_9;ideb_municipal_fundamental_finais_6_9;ideb_projection_municipal_fundamental_finais_6_9;approval_rate_estadual_fundamental_iniciais_1_5;performance_indicator_estadual_fundamental_iniciais_1_5;saeb_math_score_estadual_fundamental_iniciais_1_5;saeb_portuguese_score_estadual_fundamental_iniciais_1_5;saeb_standardized_average_score_estadual_fundamental_iniciais_1_5;ideb_estadual_fundamental_iniciais_1_5;ideb_projection_estadual_fundamental_iniciais_1_5;approval_rate_federal_medio_todos_1_4;performance_indicator_federal_medio_todos_1_4;saeb_math_score_federal_medio_todos_1_4;saeb_portuguese_score_federal_medio_todos_1_4;saeb_standardized_average_score_federal_medio_todos_1_4;ideb_federal_medio_todos_1_4;ideb_projection_federal_medio_todos_1_4;approval_rate_federal_fundamental_finais_6_9;performance_indicator_federal_fundamental_finais_6_9;saeb_math_score_federal_fundamental_finais_6_9;saeb_portuguese_score_federal_fundamental_finais_6_9;saeb_standardized_average_score_federal_fundamental_finais_6_9;ideb_federal_fundamental_finais_6_9;ideb_projection_federal_fundamental_finais_6_9;approval_rate_municipal_medio_todos_1_4;performance_indicator_municipal_medio_todos_1_4;saeb_math_score_municipal_medio_todos_1_4;saeb_portuguese_score_municipal_medio_todos_1_4;saeb_standardized_average_score_municipal_medio_todos_1_4;ideb_municipal_medio_todos_1_4;ideb_projection_municipal_medio_todos_1_4
5;Centro-oeste;50;MS;Mato Grosso do Sul;5001508;Bandeirantes;1001346.231;126114.13;1076854.73;135624.02;780113.614;107143.75;497302.754;28141.709;124784.502;68046.431;718275.396;61838.218;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;2;True;;;;;;;;;;;;;;;92.2;0.925868;202.53;190.77;5.297675;4.9;;92.2;0.925868;202.53;190.77;5.297675;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5001904;Bataguassu;1841917.456;79975.57;1403351.852;60933.17;1055097.238;44669.65;85011.401;350539.299;322248.716;169531.672;927331.088;127766.15;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;7;True;98.3;0.982918;256.12;265.4;5.358667;5.3;;98.2;0.981406;256.12;265.4;5.358667;5.3;;93.9;0.941247;230.67;226.11;6.477243;6.1;;94.9;0.948967;221.81;212.69;6.064159;5.8;;98.5;0.985316;263.03;277.33;4.535403;4.5;;98.5;0.985316;263.03;277.33;4.535403;4.5;;;;;;;;;99.6;0.997992;216.98;205.38;5.839074;5.8;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5002001;Batayporã;784829.39;73266.37;637225.074;59487.03;603790.351;53113.16;250906.332;146448.487;88015.588;84481.563;569851.97;33938.38;Agricultura, inclusive apoio à agricultura e a pós colheita;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;5;True;99.8;0.998493;260.06;259.25;5.321833;5.3;;99.8;0.998493;260.06;259.25;5.321833;5.3;;89.2;0.897051;213.01;213.24;5.90622;5.3;;89.6;0.89956;214.7;213.16;5.937017;5.3;;;;;;;;;;;;;;;;;;;;;;;100.0;1.0;219.56;212.92;6.025402;6.0;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5002100;Bela Vista;1176300.428;54425.6;1098990.963;50848.61;931638.335;37502.55;314006.974;156573.446;211913.134;179182.657;861676.211;69962.124;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;96.6;0.965925;243.05;244.24;4.788167;4.6;;96.2;0.962897;243.05;244.24;4.788167;4.6;;97.7;0.975187;181.47;177.41;4.652857;4.5;;97.7;0.975187;181.47;177.41;4.652857;4.5;;97.0;0.975541;259.92;260.75;4.243519;4.1;;97.0;0.975541;259.92;260.75;4.243519;4.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5002159;Bodoquena;386420.183;45105.66;511355.209;59688.95;332560.558;42625.04;81004.818;91751.233;61203.15;67657.99;301617.191;30943.368;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;4;True;91.4;0.90227;231.73;237.97;4.495;4.1;;93.0;0.92818;231.73;237.97;4.495;4.2;;82.6;0.823828;185.9;179.49;4.775217;3.9;;82.6;0.823828;185.9;179.49;4.775217;3.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5002209;Bonito;1586576.757;67060.18;1312946.331;55494.58;1130066.674;50447.15;392625.95;74435.79;383924.412;161882.348;1012868.501;117198.173;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;86.4;0.862277;242.27;249.27;4.859;4.2;;86.9;0.868695;242.27;249.27;4.859;4.2;;91.7;0.916758;208.25;203.74;5.642653;5.2;;91.7;0.916758;208.25;203.74;5.642653;5.2;;80.9;0.817469;256.33;260.86;4.194744;3.4;;80.9;0.817469;256.33;260.86;4.194744;3.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5002308;Brasilândia;1159416.526;100130.97;1056554.953;91247.51;833888.844;70459.56;585628.922;23561.212;89139.361;95093.62;793423.114;40465.73;Produção florestal, pesca e aquicultura;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;5;True;;;;;;;;91.4;0.914421;241.59;238.78;4.672833;4.3;;95.3;0.952835;203.51;200.84;5.499468;5.2;;95.5;0.954899;205.33;202.29;5.560564;5.3;;;;;;;;;;;;;;;;87.2;0.872777;238.05;235.11;4.552667;4.0;;98.5;0.983589;214.11;209.25;5.854667;5.8;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5002407;Caarapó;2553085.299;83401.45;2000419.57;65347.56;1967107.904;63444.86;724826.563;254079.52;531619.52;226835.497;1737361.099;229746.805;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;8;True;91.7;0.916947;250.29;255.31;5.093333;4.7;;82.7;0.82938;254.46;255.26;5.162;4.3;;88.0;0.873621;215.35;209.28;5.878876;5.1;;89.1;0.89104;224.28;215.85;6.168751;5.5;;82.9;0.801612;265.59;263.35;4.362076;3.5;;82.9;0.801612;265.59;263.35;4.362076;3.5;;72.1;0.725616;259.98;255.2;5.253;3.8;;95.9;0.96299;249.39;234.29;6.983222;6.7;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5002605;Camapuã;872276.48;64218.25;774336.426;57007.76;607829.764;44448.25;293525.702;26167.139;141525.894;99839.781;561058.516;46771.248;Agricultura, inclusive apoio à agricultura e a pós colheita;Pecuária, inclusive apoio à pecuária;Demais serviços;6;True;98.5;0.982876;234.91;237.35;4.537667;4.5;;98.0;0.979527;234.91;237.35;4.537667;4.4;;95.2;0.955571;199.33;189.58;5.214969;5.0;;95.7;0.960247;199.33;189.58;5.214969;5.0;;87.9;0.883305;250.41;246.05;3.889892;3.4;;87.9;0.883305;250.41;246.05;3.889892;3.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5002704;Campo Grande;42269767.537;47065.77;40478598.373;45079.5;35187898.694;38414.69;817071.883;4733466.725;17725190.503;6698409.673;29974138.783;5213759.911;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;11;True;94.7;0.948414;246.0;250.78;4.946333;4.7;;94.0;0.940419;248.88;254.25;5.052167;4.8;;94.2;0.942165;209.64;203.04;5.656452;5.3;;94.2;0.941757;209.45;202.83;5.649008;5.3;;85.5;0.823997;265.42;270.42;4.465527;3.7;;86.1;0.827911;270.73;274.11;4.595345;3.8;;93.6;0.938794;249.23;255.84;5.0845;4.8;;89.0;0.894467;181.13;170.62;4.522914;4.0;;96.3;0.96425;348.81;329.5;6.521166;6.3;;97.3;0.975201;335.54;313.16;7.478333;7.3;;87.3;0.885331;265.5;252.81;4.203028;3.7;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5002803;Caracol;251147.647;49870.46;218739.98;43435.26;174648.938;27957.25;94655.611;5205.604;19608.178;47534.106;167003.498;7645.44;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;7;True;87.2;0.866774;245.95;258.34;5.0715;4.4;;88.7;0.883469;244.23;248.73;4.882667;4.3;;93.6;0.936122;204.29;198.68;5.47508;5.1;;93.6;0.936122;204.29;198.68;5.47508;5.1;;95.3;0.957152;264.27;271.61;4.467189;4.3;;95.3;0.957152;264.27;271.61;4.467189;4.3;;89.1;0.887751;243.71;245.79;4.825;4.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5002902;Cassilândia;1059973.419;50503.78;1000068.23;47649.52;712341.401;32286.7;163062.041;99013.656;236091.676;147713.421;645880.795;66460.606;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;7;True;93.6;0.93112;240.22;245.05;4.7545;4.4;;95.8;0.957278;243.71;246.24;4.8325;4.6;;97.9;0.979452;211.79;201.41;5.667847;5.6;;97.9;0.979452;211.79;201.41;5.667847;5.6;;86.1;0.856543;264.85;267.89;4.419647;3.8;;86.1;0.856543;264.85;267.89;4.419647;3.8;;97.2;0.972152;246.72;247.28;4.9;4.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5002951;Chapadão do Sul;3329527.327;107428.37;3540874.441;114247.55;2655074.589;100195.27;928310.313;162235.026;975755.023;227969.024;2294269.387;360805.203;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;8;True;91.4;0.903005;260.88;260.0;5.348;4.8;;94.9;0.950148;255.75;257.4;5.219167;5.0;;97.2;0.973521;222.16;213.69;6.08902;5.9;;97.3;0.973521;222.28;213.5;6.087856;5.9;;86.1;0.881457;269.93;282.28;4.706414;4.1;;86.1;0.881457;269.93;282.28;4.706414;4.1;;95.5;0.955668;254.66;256.84;5.191667;5.0;;100.0;1.0;225.03;209.23;6.0627;6.1;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5003108;Corguinho;172551.44;36075.99;139569.867;29180.4;144629.98;23486.52;62694.266;6668.839;22117.644;46540.295;138021.043;6608.937;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;4;True;95.3;0.950797;257.44;253.89;5.188833;4.9;;89.7;0.901369;257.44;253.89;5.188833;4.7;;92.8;0.927836;205.89;204.49;5.611251;5.2;;92.8;0.927836;205.89;204.49;5.611251;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5003157;Coronel Sapucaia;388241.057;27170.62;361038.694;25495.28;336177.673;21760.48;141260.219;16887.807;55493.518;104975.787;318617.331;17560.342;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;95.8;0.956647;235.93;238.43;4.572667;4.4;;92.6;0.927092;235.93;238.43;4.572667;4.2;;90.1;0.897411;200.23;186.97;5.18469;4.7;;90.1;0.897411;200.23;186.97;5.18469;4.7;;87.9;0.881515;259.39;254.95;4.149249;3.7;;87.9;0.881515;259.39;254.95;4.149249;3.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5003207;Corumbá;4187429.397;43497.63;3858946.613;40085.46;3847164.808;34145.73;552127.318;925417.629;1154617.289;916154.136;3548316.372;298848.437;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias extrativas;7;True;93.6;0.935125;229.73;238.91;4.477333;4.2;;91.3;0.912451;230.74;240.25;4.5165;4.1;;92.4;0.921446;192.88;187.5;5.05406;4.7;;92.4;0.921866;192.88;187.5;5.05406;4.7;;86.0;0.865687;258.06;261.98;4.235809;3.7;;87.6;0.878728;261.3;268.21;4.374578;3.8;;89.3;0.905734;248.13;263.51;5.194;4.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5003256;Costa Rica;3341491.28;128336.26;3569032.38;137075.41;2556158.567;119134.91;1105811.959;714565.357;408075.554;173558.438;2402011.309;154147.258;Agricultura, inclusive apoio à agricultura e a pós colheita;Indústrias de transformação;Demais serviços;7;True;96.6;0.966391;259.24;261.74;5.349667;5.2;;96.1;0.961166;259.14;255.04;5.236333;5.0;;96.5;0.964781;228.69;211.54;6.174548;6.0;;96.5;0.964781;228.69;211.54;6.174548;6.0;;96.4;0.968218;257.01;263.28;4.240523;4.1;;96.4;0.968218;257.01;263.28;4.240523;4.1;;95.8;0.961225;259.05;249.49;5.142333;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5003306;Coxim;1400833.097;43570.44;1273342.003;39605.05;1225785.16;36539.34;231015.351;88164.586;519894.264;239507.701;1078581.902;147203.258;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;8;True;96.5;0.965157;249.08;254.66;5.062333;4.9;;96.3;0.963125;250.3;256.02;5.105333;4.9;;83.9;0.837385;202.59;198.4;5.437547;4.6;;85.3;0.851512;207.42;201.6;5.587904;4.8;;92.5;0.925963;259.19;262.88;4.265153;3.9;;94.3;0.925963;259.19;262.88;4.265153;3.9;;93.8;0.932331;269.46;277.39;5.780833;5.4;;97.6;0.976;210.8;203.84;5.693135;5.6;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5003454;Deodápolis;712633.366;52157.9;576103.418;42165.22;461295.44;35367.28;166400.261;46584.104;117437.094;92702.945;423124.404;38171.036;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;91.1;0.909604;247.73;253.2;5.0155;4.6;;91.1;0.909604;247.73;253.2;5.0155;4.6;;99.7;0.997188;206.9;196.43;5.483981;5.5;;99.3;0.993176;206.9;196.43;5.483981;5.4;;85.0;0.857857;262.97;266.53;4.372883;3.8;;85.0;0.857857;262.97;266.53;4.372883;3.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5003488;Dois Irmãos do Buriti;456776.952;41151.08;375901.316;33864.98;310922.579;26926.7;131333.335;19289.781;54668.526;88683.453;293975.096;16947.483;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Pecuária, inclusive apoio à pecuária;7;True;95.6;0.960106;227.14;245.24;4.539667;4.4;;86.5;0.865511;243.18;251.86;4.917333;4.3;;93.3;0.932208;185.1;180.74;4.782677;4.5;;93.3;0.932208;185.1;180.74;4.782677;4.5;;89.4;0.90509;248.18;245.97;3.857374;3.5;;89.4;0.90509;248.18;245.97;3.857374;3.5;;84.7;0.847027;249.83;254.6;5.073833;4.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5003504;Douradina;259999.126;46611.53;221683.753;39742.52;214591.531;35616.85;80040.925;8179.142;60136.164;46442.732;194798.964;19792.567;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;4;True;91.2;0.912872;239.64;235.75;4.589833;4.2;;91.0;0.910178;239.64;235.75;4.589833;4.2;;97.1;0.971801;190.01;186.75;4.985652;4.8;;97.1;0.971801;190.01;186.75;4.985652;4.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5003702;Dourados;20257953.123;83240.35;17441797.712;71668.41;12300148.81;53950.39;1094472.707;1908025.957;5904077.334;1672707.792;10579283.791;1720865.019;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Administração, defesa, educação e saúde públicas e seguridade social;8;True;91.3;0.912925;246.56;250.63;4.953167;4.5;;85.3;0.855279;247.73;252.35;5.001333;4.3;;86.9;0.868334;212.69;206.01;5.768659;5.0;;87.1;0.869495;212.49;205.61;5.757569;5.0;;84.1;0.792058;268.76;274.47;4.573066;3.6;;84.8;0.795853;272.03;276.9;4.65537;3.7;;76.3;0.775435;253.89;261.39;5.254667;4.1;;93.1;0.916854;208.03;196.82;5.512636;5.1;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5003751;Eldorado;704591.974;61882.31;558799.59;49077.78;524690.873;42154.0;176773.794;67916.574;132450.788;93128.49;470269.647;54421.226;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;4;True;94.3;0.943345;252.96;241.37;4.9055;4.6;;87.3;0.8741;247.37;239.54;4.781833;4.2;;89.7;0.893251;204.44;195.66;5.423034;4.8;;89.9;0.896149;204.44;195.66;5.423034;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5003801;Fátima do Sul;769333.268;37329.97;730287.387;35435.36;699103.137;36502.88;91261.742;219465.219;202184.581;130667.303;643578.845;55524.292;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;94.8;0.947892;260.64;259.97;5.3435;5.1;;94.8;0.947892;260.64;259.97;5.3435;5.1;;94.2;0.944857;224.88;214.37;6.153292;5.8;;94.2;0.944857;224.88;214.37;6.153292;5.8;;91.1;0.920688;264.91;272.34;4.487106;4.1;;91.1;0.920688;264.91;272.34;4.487106;4.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5003900;Figueirão;186834.917;52793.14;161689.779;45687.98;142133.312;46357.9;79301.457;4324.173;18367.146;31838.788;133831.564;8301.747;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;99.3;0.993371;262.1;250.75;5.214167;5.2;;99.3;0.993371;262.1;250.75;5.214167;5.2;;98.8;0.989366;212.84;199.07;5.645339;5.6;;98.8;0.989366;212.84;199.07;5.645339;5.6;;97.7;1.0;277.97;277.08;4.741491;4.7;;97.7;1.0;277.97;277.08;4.741491;4.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5004007;Glória de Dourados;449930.239;43080.26;332846.667;31869.65;280100.74;28196.17;111024.415;12519.083;71549.508;66578.251;261671.256;18429.484;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;4;True;96.3;0.962973;257.92;262.42;5.339;5.1;;96.3;0.962973;257.92;262.42;5.339;5.1;;98.3;0.98463;219.15;219.17;6.131214;6.0;;98.3;0.984615;219.15;219.17;6.131214;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5004106;Guia Lopes da Laguna;477599.794;48048.27;360935.884;36315.11;350227.616;35906.05;143262.328;35945.14;77687.321;68576.698;325471.488;24756.128;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;96.6;0.965414;230.87;240.05;4.515333;4.4;;96.6;0.965414;230.87;240.05;4.515333;4.4;;91.4;0.913481;213.45;198.49;5.646435;5.2;;91.4;0.913481;213.45;198.49;5.646435;5.2;;96.3;0.962308;273.64;281.73;4.750288;4.6;;96.3;0.962308;273.64;281.73;4.750288;4.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5004304;Iguatemi;962593.231;69712.72;756245.664;54816.3;788190.55;48435.48;392060.998;72902.069;145741.77;114847.697;725552.534;62638.016;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;5;True;93.3;0.932364;242.68;239.68;4.706;4.4;;93.0;0.929239;242.68;239.68;4.706;4.4;;89.4;0.893965;213.82;207.0;5.808223;5.2;;88.8;0.887054;212.34;203.52;5.716706;5.1;;;;;;;;;;;;;;;;;;;;;;;80.9;0.737672;207.14;191.34;5.396015;4.0;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5004403;Inocência;946306.681;112601.94;474388.131;56447.9;406133.073;53678.7;195213.52;30824.604;77735.122;74062.684;377835.93;28297.142;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;97.8;0.977427;241.61;247.18;4.813167;4.7;;97.0;0.969202;241.61;247.18;4.813167;4.7;;98.3;0.982884;227.1;210.61;6.127295;6.0;;98.3;0.983291;227.1;210.61;6.127295;6.0;;90.7;0.903303;256.0;256.15;4.119601;3.7;;90.7;0.903303;256.0;256.15;4.119601;3.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5004502;Itaporã;1525654.29;63208.12;1340705.789;55545.67;1124125.325;44121.41;406842.874;65377.632;336943.189;167141.374;976305.07;147820.255;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;95.3;0.951516;248.2;255.1;5.055;4.8;;95.3;0.951516;248.2;255.1;5.055;4.8;;90.4;0.901948;217.99;210.2;5.945985;5.4;;91.6;0.914084;217.99;210.2;5.945985;5.4;;87.9;0.904093;270.54;273.96;4.590431;4.2;;87.9;0.904093;270.54;273.96;4.590431;4.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5004601;Itaquiraí;1546552.505;79624.8;1232965.605;63447.0;1258878.268;58270.61;515008.822;261026.993;234747.137;144114.387;1154897.339;103980.929;Agricultura, inclusive apoio à agricultura e a pós colheita;Indústrias de transformação;Demais serviços;6;True;86.3;0.864264;255.94;252.96;5.148333;4.4;;86.7;0.867141;255.94;252.96;5.148333;4.5;;88.5;0.888248;199.8;192.61;5.27903;4.7;;88.5;0.888248;199.8;192.61;5.27903;4.7;;80.0;0.811078;262.13;272.88;4.456145;3.6;;80.0;0.811078;262.13;272.88;4.456145;3.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5004700;Ivinhema;2005468.709;72084.71;1561568.932;56129.14;1461628.382;62792.82;649497.55;168303.135;358756.086;166244.199;1342800.97;118827.413;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;92.8;0.928434;260.52;263.1;5.393667;5.0;;92.8;0.928434;260.52;263.1;5.393667;5.0;;91.4;0.920212;228.43;225.02;6.414677;5.9;;91.5;0.92003;228.43;225.02;6.414677;5.9;;90.2;0.942226;283.32;287.55;4.973368;4.7;;90.2;0.942226;283.32;287.55;4.973368;4.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5004809;Japorã;242175.215;29722.04;191238.094;23470.56;165050.279;17611.0;66158.711;5538.651;19037.564;68206.099;158941.025;6109.254;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;6;True;96.6;0.964435;261.96;262.89;5.414167;5.2;;79.7;0.797451;261.96;262.89;5.414167;4.3;;;;;;;;;90.3;0.904552;210.7;193.74;5.507591;5.0;;73.4;0.73155;245.72;233.63;3.638093;2.7;;73.4;0.73155;245.72;233.63;3.638093;2.7;;;;;;;;;97.5;0.973812;210.7;193.74;5.507591;5.4;;;;;;;;;;;;;;;;;;;;;;
